ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_fips,county_name,region_code,region_name,strata_one_code,strata_one_name,strata_two_code,strata_two_name,numerator,denominator,estimate,ll_95ci,ul_95ci,se,rse,ca_decile,ca_rr,version
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010003,0100.03,06073,San Diego,09,San Diego,6,Total,,,5906,5906,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010004,0100.04,06073,San Diego,09,San Diego,6,Total,,,4679,4679,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010005,0100.05,06073,San Diego,09,San Diego,6,Total,,,7366,7366,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010009,0100.09,06073,San Diego,09,San Diego,6,Total,,,6693,6693,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010010,0100.10,06073,San Diego,09,San Diego,6,Total,,,5510,5510,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010011,0100.11,06073,San Diego,09,San Diego,6,Total,,,3633,3633,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010012,0100.12,06073,San Diego,09,San Diego,6,Total,,,4581,4581,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010013,0100.13,06073,San Diego,09,San Diego,6,Total,,,5484,5484,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010014,0100.14,06073,San Diego,09,San Diego,6,Total,,,17678,17679,99.99434357,99.98325729,100,0.005656269,99.99717175,,1.309982668,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010015,0100.15,06073,San Diego,09,San Diego,6,Total,,,2749,2803,98.07349269,97.56462406,98.58236131,0.259626849,13.47655665,,1.284818431,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010103,0101.03,06073,San Diego,09,San Diego,6,Total,,,5252,5569,94.30777518,93.69924485,94.91630552,0.310474662,5.454364015,,1.235485394,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010104,0101.04,06073,San Diego,09,San Diego,6,Total,,,3217,3217,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010106,0101.06,06073,San Diego,09,San Diego,6,Total,,,5200,5200,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010107,0101.07,06073,San Diego,09,San Diego,6,Total,,,6498,6498,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010109,0101.09,06073,San Diego,09,San Diego,6,Total,,,4595,4595,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010110,0101.10,06073,San Diego,09,San Diego,6,Total,,,7298,7298,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010111,0101.11,06073,San Diego,09,San Diego,6,Total,,,3072,3072,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010112,0101.12,06073,San Diego,09,San Diego,6,Total,,,4764,4764,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010200,0102.00,06073,San Diego,09,San Diego,6,Total,,,6800,6800,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010300,0103.00,06073,San Diego,09,San Diego,6,Total,,,4507,4507,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010401,0104.01,06073,San Diego,09,San Diego,6,Total,,,1715,2458,69.7721725,67.95661619,71.58772881,0.926304238,3.064408907,,0.91405507,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010402,0104.02,06073,San Diego,09,San Diego,6,Total,,,3557,5558,63.99784095,62.73588634,65.25979556,0.643854393,1.78837717,,0.838408048,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010501,0105.01,06073,San Diego,09,San Diego,6,Total,,,1433,1433,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010502,0105.02,06073,San Diego,09,San Diego,6,Total,,,5514,5514,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010601,0106.01,06073,San Diego,09,San Diego,6,Total,,,2127,2127,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010800,0108.00,06073,San Diego,09,San Diego,6,Total,,,2390,2390,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073010900,0109.00,06073,San Diego,09,San Diego,6,Total,,,1750,1750,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073011000,0110.00,06073,San Diego,09,San Diego,6,Total,,,2799,2799,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073011100,0111.00,06073,San Diego,09,San Diego,6,Total,,,3679,3698,99.48620876,99.25577431,99.71664321,0.117568597,22.88256159,,1.303325814,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073011300,0113.00,06073,San Diego,09,San Diego,6,Total,,,0,6520,0,0,0,0,,,0,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073011601,0116.01,06073,San Diego,09,San Diego,6,Total,,,5819,5891,98.77779664,98.4972126,99.05838068,0.143155122,11.71287259,,1.294045213,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073011602,0116.02,06073,San Diego,09,San Diego,6,Total,,,1895,3228,58.70508055,57.00654178,60.40361931,0.866601413,2.098566662,,0.769069882,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073011700,0117.00,06073,San Diego,09,San Diego,6,Total,,,6484,6773,95.73305773,95.25171448,96.21440098,0.245583289,5.755486557,,1.254157404,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073011801,0118.01,06073,San Diego,09,San Diego,6,Total,,,1896,3961,47.86670033,46.31099262,49.42240803,0.79372842,1.65820584,,0.627080949,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073011802,0118.02,06073,San Diego,09,San Diego,6,Total,,,5686,6741,84.34950304,83.48214334,85.21686274,0.442530458,2.827580867,,1.105026376,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073011902,0119.02,06073,San Diego,09,San Diego,6,Total,,,4669,5246,89.00114373,88.15447507,89.84781239,0.431973807,3.927442969,,1.165965509,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073012002,0120.02,06073,San Diego,09,San Diego,6,Total,,,2639,3285,80.3348554,78.97563788,81.69407293,0.693478328,3.526433911,,1.052432212,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073012003,0120.03,06073,San Diego,09,San Diego,6,Total,,,1408,3351,42.01730827,40.34609391,43.68852262,0.852660385,2.029307493,,0.550450592,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073012101,0121.01,06073,San Diego,09,San Diego,6,Total,,,2235,2235,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073012102,0121.02,06073,San Diego,09,San Diego,6,Total,,,2556,3279,77.95059469,76.53155835,79.36963104,0.723998137,3.283526818,,1.021197044,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073012200,0122.00,06073,San Diego,09,San Diego,6,Total,,,2265,3326,68.0998196,66.5157856,69.6838536,0.808180612,2.533467216,,0.892146297,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073012302,0123.02,06073,San Diego,09,San Diego,6,Total,,,1586,1586,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073012303,0123.03,06073,San Diego,09,San Diego,6,Total,,,3431,3431,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073012304,0123.04,06073,San Diego,09,San Diego,6,Total,,,3107,3434,90.47757717,89.49582891,91.45932542,0.500891967,5.260131542,,1.185307626,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073012401,0124.01,06073,San Diego,09,San Diego,6,Total,,,3676,3676,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073012402,0124.02,06073,San Diego,09,San Diego,6,Total,,,5445,5445,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073012501,0125.01,06073,San Diego,09,San Diego,6,Total,,,2655,3858,68.81804044,67.35627458,70.27980629,0.745798905,2.39176407,,0.901555398,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073012502,0125.02,06073,San Diego,09,San Diego,6,Total,,,4466,4466,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073012600,0126.00,06073,San Diego,09,San Diego,6,Total,,,4160,5047,82.42520309,81.37514194,83.47526424,0.535745483,3.048373679,,1.079816954,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073012700,0127.00,06073,San Diego,09,San Diego,6,Total,,,4359,4955,87.97174571,87.0659982,88.87749322,0.462116075,3.841921397,,1.152479811,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073012800,0128.00,06073,San Diego,09,San Diego,6,Total,,,2874,3913,73.44748275,72.06378111,74.83118439,0.705970224,2.658769476,,0.962203721,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073012900,0129.00,06073,San Diego,09,San Diego,6,Total,,,3180,3374,94.25014819,93.46463609,95.03566029,0.400771479,6.970118407,,1.234730448,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013000,0130.00,06073,San Diego,09,San Diego,6,Total,,,692,5903,11.72285279,10.90219805,12.54350752,0.418701396,3.571668123,,0.153576027,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013102,0131.02,06073,San Diego,09,San Diego,6,Total,,,4616,6487,71.15770002,70.05524718,72.26015285,0.562475936,1.950177122,,0.932206267,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013103,0131.03,06073,San Diego,09,San Diego,6,Total,,,2126,2668,79.68515742,78.15844019,81.21187465,0.778937362,3.834326351,,1.0439208,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013104,0131.04,06073,San Diego,09,San Diego,6,Total,,,3975,5893,67.45291023,66.25659873,68.64922173,0.61036301,1.875322846,,0.883671417,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013203,0132.03,06073,San Diego,09,San Diego,6,Total,,,6464,6464,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013204,0132.04,06073,San Diego,09,San Diego,6,Total,,,3347,4014,83.38315894,82.23161427,84.53470362,0.587522795,3.535706893,,1.092366719,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013205,0132.05,06073,San Diego,09,San Diego,6,Total,,,2381,2381,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013206,0132.06,06073,San Diego,09,San Diego,6,Total,,,5928,6544,90.58679707,89.87928217,91.29431196,0.360976989,3.834794502,,1.186738468,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013301,0133.01,06073,San Diego,09,San Diego,6,Total,,,3926,5180,75.79150579,74.62500417,76.95800742,0.59515389,2.458450676,,0.992911753,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013302,0133.02,06073,San Diego,09,San Diego,6,Total,,,2667,4933,54.06446382,52.67377213,55.4551555,0.709536575,1.544635448,,0.708275169,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013303,0133.03,06073,San Diego,09,San Diego,6,Total,,,4909,4909,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013306,0133.06,06073,San Diego,09,San Diego,6,Total,,,4773,4773,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013307,0133.07,06073,San Diego,09,San Diego,6,Total,,,3966,3966,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013308,0133.08,06073,San Diego,09,San Diego,6,Total,,,3731,3731,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013309,0133.09,06073,San Diego,09,San Diego,6,Total,,,7005,7005,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013310,0133.10,06073,San Diego,09,San Diego,6,Total,,,28960,28960,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013311,0133.11,06073,San Diego,09,San Diego,6,Total,,,9463,9463,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013312,0133.12,06073,San Diego,09,San Diego,6,Total,,,2853,2853,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013313,0133.13,06073,San Diego,09,San Diego,6,Total,,,9464,9464,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013314,0133.14,06073,San Diego,09,San Diego,6,Total,,,14837,14837,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013401,0134.01,06073,San Diego,09,San Diego,6,Total,,,3733,4203,88.8175113,87.8647263,89.7702963,0.486114795,4.34710741,,1.16355982,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013409,0134.09,06073,San Diego,09,San Diego,6,Total,,,5380,5380,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013410,0134.10,06073,San Diego,09,San Diego,6,Total,,,7073,7073,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013411,0134.11,06073,San Diego,09,San Diego,6,Total,,,4999,4999,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013412,0134.12,06073,San Diego,09,San Diego,6,Total,,,5086,5086,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013414,0134.14,06073,San Diego,09,San Diego,6,Total,,,7227,7227,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013415,0134.15,06073,San Diego,09,San Diego,6,Total,,,1567,1567,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013416,0134.16,06073,San Diego,09,San Diego,6,Total,,,3780,3780,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013417,0134.17,06073,San Diego,09,San Diego,6,Total,,,2087,2087,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013418,0134.18,06073,San Diego,09,San Diego,6,Total,,,5998,5998,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013419,0134.19,06073,San Diego,09,San Diego,6,Total,,,7922,7922,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013420,0134.20,06073,San Diego,09,San Diego,6,Total,,,3471,3471,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013421,0134.21,06073,San Diego,09,San Diego,6,Total,,,4695,4695,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013503,0135.03,06073,San Diego,09,San Diego,6,Total,,,2035,5776,35.23199446,34.00004936,36.46393956,0.62854342,1.784013166,,0.461559129,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013504,0135.04,06073,San Diego,09,San Diego,6,Total,,,1863,3471,53.673293,52.01438004,55.33220596,0.846384164,1.826989698,,0.703150609,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013505,0135.05,06073,San Diego,09,San Diego,6,Total,,,4454,4725,94.26455026,93.60155091,94.92754962,0.338264975,5.897793391,,1.234919123,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013506,0135.06,06073,San Diego,09,San Diego,6,Total,,,3509,3509,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013601,0136.01,06073,San Diego,09,San Diego,6,Total,,,2723,5053,53.88877894,52.51431325,55.26324464,0.701258008,1.520796874,,0.705973597,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013604,0136.04,06073,San Diego,09,San Diego,6,Total,,,5783,6147,94.07841223,93.48836261,94.66846186,0.301045728,5.083868374,,1.232480609,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013605,0136.05,06073,San Diego,09,San Diego,6,Total,,,3488,5622,62.04197794,60.77343476,63.31052112,0.647215909,1.705083336,,0.812785133,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013606,0136.06,06073,San Diego,09,San Diego,6,Total,,,6386,6386,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013701,0137.01,06073,San Diego,09,San Diego,6,Total,,,2247,2352,95.53571429,94.70107988,96.37034869,0.425833878,9.538678869,,1.251572093,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013702,0137.02,06073,San Diego,09,San Diego,6,Total,,,4596,5357,85.79428785,84.85940769,86.729168,0.47697967,3.357661094,,1.123953877,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013801,0138.01,06073,San Diego,09,San Diego,6,Total,,,3698,4771,77.50995598,76.32520996,78.69470201,0.604462259,2.687688197,,1.015424426,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013802,0138.02,06073,San Diego,09,San Diego,6,Total,,,2957,2957,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013903,0139.03,06073,San Diego,09,San Diego,6,Total,,,4116,4116,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013905,0139.05,06073,San Diego,09,San Diego,6,Total,,,694,3676,18.87921654,17.61411212,20.14432096,0.645461437,3.418899486,,0.247328455,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013906,0139.06,06073,San Diego,09,San Diego,6,Total,,,2857,4701,60.77430334,59.37855772,62.17004896,0.712115111,1.815430119,,0.796177876,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013907,0139.07,06073,San Diego,09,San Diego,6,Total,,,4135,4185,98.80525687,98.47607521,99.13443853,0.167949829,14.05740068,,1.294404957,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013908,0139.08,06073,San Diego,09,San Diego,6,Total,,,3528,3708,95.14563107,94.45388448,95.83737765,0.352931931,7.270397783,,1.246461782,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073013909,0139.09,06073,San Diego,09,San Diego,6,Total,,,3518,4489,78.36934729,77.16489613,79.57379846,0.6145159,2.840949409,,1.02668294,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073014001,0140.01,06073,San Diego,09,San Diego,6,Total,,,4630,4630,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073014002,0140.02,06073,San Diego,09,San Diego,6,Total,,,4062,4488,90.50802139,89.65048698,91.3655558,0.437517558,4.609339911,,1.185706462,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073014101,0141.01,06073,San Diego,09,San Diego,6,Total,,,3507,3507,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073014102,0141.02,06073,San Diego,09,San Diego,6,Total,,,3768,3768,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073014200,0142.00,06073,San Diego,09,San Diego,6,Total,,,6146,6277,97.91301577,97.55937706,98.26665449,0.180427916,8.64538953,,1.282716092,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073014300,0143.00,06073,San Diego,09,San Diego,6,Total,,,3385,3618,93.55997789,92.76012425,94.35983153,0.408088591,6.336757605,,1.225688825,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073014400,0144.00,06073,San Diego,09,San Diego,6,Total,,,2322,3523,65.90973602,64.34446438,67.47500767,0.798607982,2.342627744,,0.863454959,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073014500,0145.00,06073,San Diego,09,San Diego,6,Total,,,3483,3749,92.90477461,92.08290964,93.72663957,0.419318859,5.909873687,,1.21710529,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073014601,0146.01,06073,San Diego,09,San Diego,6,Total,,,4540,4795,94.68196038,94.04681788,95.31710287,0.324052293,6.093453909,,1.240387432,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073014602,0146.02,06073,San Diego,09,San Diego,6,Total,,,4555,4729,96.32057517,95.78401194,96.85713841,0.273756755,7.440205132,,1.261854217,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073014700,0147.00,06073,San Diego,09,San Diego,6,Total,,,4968,7605,65.32544379,64.25576569,66.39512188,0.54575413,1.573932559,,0.855800399,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073014803,0148.03,06073,San Diego,09,San Diego,6,Total,,,4690,4690,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073014804,0148.04,06073,San Diego,09,San Diego,6,Total,,,4351,4351,100,100,100,0,,,1.310056771,7/3/17
469,"Percent of Population within 1/2 Mile of Park, Beach, Open Space, or Coastline",2010,9,Total,CT,06073014805,0148.05,06073,San Diego,09,San Diego,6,Total,,,4253,4328,98.26709797,97.87831832,98.65587761,0.198356961,11.446519,,1.28735477,7/3/17
